Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2013-07-17,1,94,76,85.0,72,76,0,20,0.0,29.51,30.23,6.7,26,6.9
2013-07-18,1,95,77,86.0,72,76,0,21,0.0,29.31,30.05,7.2,24,8.1
2013-07-19,1,96,71,84.0,70,75,0,19,0.58,29.1,29.83,13.3,25,14.0
2013-07-20,1,89,71,80.0,64,69,0,15,0.06,29.17,29.86,4.8,1,7.5
2013-07-21,1,88,68,78.0,65,69,0,13,0.01,29.18,29.89,2.8,7,6.7
2013-07-22,1,87,71,79.0,66,71,0,14,0.0,29.07,29.78,4.9,24,7.4
2013-07-23,1,78,63,71.0,60,64,0,6,0.03,29.15,29.83,8.8,2,11.0
2013-07-24,1,72,60,66.0,51,58,0,1,0.0,29.31,30.01,7.8,5,8.1
2013-07-25,1,81,57,69.0,54,61,0,4,0.0,29.33,30.05,4.1,23,5.1
2013-07-26,1,70,62,66.0,61,63,0,1,0.39,29.21,29.94,7.6,22,8.5
2013-07-27,1,65,55,60.0,51,56,5,0,0.0,29.17,29.9,9.0,30,10.6
2013-07-28,1,69,54,62.0,50,55,3,0,0.0,29.23,29.93,8.7,28,9.1
2013-07-29,1,76,57,67.0,55,59,0,2,0.0,29.41,30.11,2.0,1,7.0
2013-07-30,1,74,57,66.0,59,62,0,1,0.04,29.39,30.12,4.2,16,4.7
2013-07-31,1,75,62,69.0,64,65,0,4,0.5,29.26,30.0,2.2,32,4.4
2013-08-01,1,81,61,71.0,57,62,0,6,0.0,29.23,29.95,7.6,30,7.8
2013-08-02,1,84,62,73.0,63,67,0,8,0.63,29.15,29.87,4.5,29,8.2
2013-08-03,1,81,64,73.0,55,62,0,8,0.0,29.33,30.03,5.8,2,6.8
2013-08-04,1,75,60,68.0,56,61,0,3,0.0,29.42,30.14,5.9,6,7.8
2013-08-05,1,75,58,67.0,59,62,0,2,0.07,29.23,29.98,6.8,19,7.6
2013-08-06,1,83,67,75.0,68,70,0,10,0.04,29.13,29.86,7.2,21,8.0
2013-08-07,1,89,67,78.0,68,71,0,13,0.0,29.14,29.83,4.0,30,9.9
2013-08-08,1,78,65,72.0,56,62,0,7,0.0,29.26,29.98,8.6,5,9.3
2013-08-09,1,82,59,71.0,60,65,0,6,0.0,29.28,29.98,4.7,27,5.3
2013-08-10,1,81,64,73.0,57,63,0,8,0.0,29.3,30.08,5.3,5,6.5
2013-08-11,1,81,60,71.0,61,64,0,6,0.01,29.35,30.07,2.0,27,3.0
2013-08-12,1,82,67,75.0,65,68,0,10,0.27,29.21,29.93,3.5,27,7.5
2013-08-13,1,70,58,64.0,52,58,1,0,0.0,29.37,30.07,8.7,3,9.6
2013-08-14,1,72,56,64.0,50,56,1,0,0.0,29.44,30.16,3.9,4,7.1
2013-08-15,1,75,55,65.0,53,58,0,0,0.0,29.4,30.13,4.2,24,4.9
2013-08-16,1,82,55,69.0,52,60,0,4,0.0,29.44,30.15,2.8,4,5.2
2013-08-17,1,81,57,69.0,56,62,0,4,0.0,29.47,30.19,5.7,8,6.4
2013-08-18,1,81,59,70.0,57,63,0,5,0.0,29.41,30.14,3.7,8,4.8
2013-08-19,1,85,57,71.0,60,65,0,6,0.0,29.34,30.07,5.1,25,5.3
2013-08-20,1,88,66,77.0,62,68,0,12,0.0,29.34,30.06,7.7,22,8.0
2013-08-21,1,90,68,79.0,65,70,0,14,0.01,29.3,30.02,8.6,23,9.0
2013-08-22,1,78,68,73.0,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0
2013-08-23,1,82,62,72.0,55,63,0,7,0.0,29.43,30.14,6.1,6,6.8
2013-08-24,1,86,60,73.0,59,65,0,8,0.0,29.49,30.2,5.3,17,6.1
2013-08-25,1,89,65,77.0,62,68,0,12,0.0,29.46,30.18,9.2,22,9.6
2013-08-26,1,92,70,81.0,68,72,0,16,0.0,29.34,30.06,9.0,24,9.4
2013-08-27,1,96,77,87.0,70,75,0,22,0.0,29.18,29.9,11.7,24,12.0
2013-08-28,1,83,71,77.0,69,72,0,12,0.0,29.26,29.95,6.9,3,9.3
2013-08-29,1,89,66,78.0,64,69,0,13,0.0,29.29,30.01,3.9,10,4.7
2013-08-30,1,96,67,82.0,68,72,0,17,0.36,29.13,29.86,4.4,26,8.3
2013-08-31,1,78,71,75.0,67,69,0,10,0.07,29.1,29.82,6.1,5,7.2
2013-09-01,1,85,65,75.0,67,70,0,10,0.14,29.05,29.76,4.2,29,5.2
2013-09-02,1,79,60,70.0,61,64,0,5,0.0,29.21,29.9,8.1,2,9.2
2013-09-03,1,77,57,67.0,54,59,0,2,0.0,29.32,30.02,4.0,30,5.8
2013-09-04,1,84,59,72.0,57,63,0,7,0.0,29.37,30.08,6.2,26,7.0
2013-09-05,1,74,59,67.0,54,60,0,2,0.0,29.49,30.2,9.0,5,9.2
2013-09-06,1,86,57,72.0,58,64,0,7,0.0,29.38,30.11,4.7,20,6.0
2013-09-07,1,88,65,77.0,62,68,0,12,0.01,29.21,29.94,5.7,23,6.9
2013-09-08,1,77,71,74.0,66,69,0,9,0.0,29.26,29.98,10.5,7,11.9
2013-09-09,1,94,68,81.0,70,74,0,16,0.0,29.15,29.86,9.0,20,10.1
2013-09-10,1,95,77,86.0,64,71,0,21,0.0,29.25,29.95,12.1,24,12.5
2013-09-11,1,91,75,83.0,66,71,0,18,0.0,29.28,29.98,4.2,27,7.5
2013-09-12,1,82,62,72.0,59,64,0,7,0.0,29.28,29.98,7.0,35,9.4
2013-09-13,1,67,52,60.0,45,52,5,0,0.0,29.41,30.13,10.7,1,11.5
2013-09-14,1,72,47,60.0,43,52,5,0,0.0,29.36,30.1,4.7,21,5.9
2013-09-15,1,62,56,59.0,52,55,6,0,0.65,29.34,30.06,1.1,2,5.4
2013-09-16,1,64,51,58.0,47,52,7,0,0.0,29.59,30.3,9.7,3,10.8
2013-09-17,1,71,49,60.0,51,56,5,0,0.0,29.49,30.23,7.0,13,7.6
2013-09-18,1,81,60,71.0,60,64,0,6,0.55,29.26,30.01,8.7,18,9.0
2013-09-19,1,84,69,77.0,68,70,0,12,0.84,29.14,29.87,8.3,16,10.6
2013-09-20,1,76,58,67.0,60,63,0,2,0.0,29.08,29.8,10.1,26,11.0
2013-09-21,1,67,52,60.0,48,53,5,0,0.0,29.17,29.87,9.6,33,10.0
2013-09-22,1,67,49,58.0,47,52,7,0,0.0,29.3,30.01,6.2,4,7.5
2013-09-23,1,67,46,57.0,48,53,8,0,0.0,29.34,30.06,4.9,10,6.1
2013-09-24,1,70,49,60.0,49,54,5,0,0.0,29.26,30.0,6.2,10,8.0
2013-09-25,1,70,51,61.0,52,56,4,0,0.0,29.23,29.95,4.8,5,5.7
2013-09-26,1,75,50,63.0,52,58,2,0,0.0,29.34,30.04,3.8,8,4.2
2013-09-27,1,81,52,67.0,51,57,0,2,0.0,29.38,30.09,7.0,13,7.4
2013-09-28,1,84,55,70.0,56,62,0,5,0.2,29.24,29.98,10.9,19,12.7
2013-09-29,1,68,51,60.0,49,54,5,0,0.18,29.29,30.01,6.0,36,7.6
2013-09-30,1,74,47,61.0,49,55,4,0,0.0,29.21,29.93,5.8,19,6.2
2013-10-01,1,79,62,71.0,62,65,0,6,0.0,29.21,29.92,12.5,22,12.2
2013-10-02,1,76,62,69.0,50,59,0,4,0.0,29.31,30.02,4.7,7,6.4
2013-10-03,1,78,60,69.0,65,67,0,4,0.12,29.19,29.91,7.4,19,7.9
2013-10-04,1,74,65,70.0,65,66,0,5,0.0,29.23,29.94,2.6,12,6.2
2013-10-05,1,80,61,71.0,66,68,0,6,0.82,29.11,29.84,5.2,19,6.4
2013-10-06,1,64,45,55.0,44,49,10,0,0.09,29.02,29.75,8.7,25,9.5
2013-10-07,1,68,45,57.0,45,50,8,0,0.0,29.23,29.92,6.1,28,9.0
2013-10-08,1,75,43,59.0,48,53,6,0,0.0,29.42,30.13,4.7,18,5.6
2013-10-09,1,71,48,60.0,47,53,5,0,0.0,29.45,30.18,3.6,12,4.6
2013-10-10,1,74,46,60.0,50,55,5,0,0.0,29.37,30.11,2.9,13,3.9
2013-10-11,1,76,51,64.0,51,56,1,0,0.0,29.28,30.02,7.3,14,7.7
2013-10-12,1,73,46,60.0,54,57,5,0,0.12,29.32,30.02,5.7,21,7.4
2013-10-13,1,64,44,54.0,41,48,11,0,0.0,29.62,30.32,5.3,32,6.6
2013-10-14,1,62,42,52.0,44,49,13,0,0.0,29.53,30.29,6.6,8,8.4
2013-10-15,1,64,49,57.0,51,54,8,0,0.07,29.14,29.91,7.6,19,10.6
2013-10-16,1,54,47,51.0,45,48,14,0,0.0,29.16,29.89,10.5,25,10.8
2013-10-17,1,53,40,47.0,44,46,18,0,0.29,29.12,29.86,6.1,26,6.9
2013-10-18,1,50,39,45.0,40,43,20,0,0.0,29.18,29.91,8.3,26,8.7
2013-10-19,1,54,42,48.0,37,42,17,0,0.01,29.1,29.83,8.9,25,9.2
2013-10-20,1,61,36,49.0,42,46,16,0,0.01,29.07,29.8,5.1,20,6.1
2013-10-21,1,55,33,44.0,31,38,21,0,0.0,29.19,29.9,10.8,27,11.5
2013-10-22,1,42,29,36.0,31,34,29,0,0.0,29.21,29.95,5.4,26,6.1
2013-10-23,1,46,32,39.0,27,34,26,0,0.0,29.24,29.98,9.2,30,10.0
2013-10-24,1,44,31,38.0,25,33,27,0,0.0,29.45,30.16,10.3,30,10.9
2013-10-25,1,51,29,40.0,26,35,25,0,0.0,29.47,30.24,10.8,24,11.7
2013-10-26,1,55,37,46.0,29,39,19,0,0.0,29.22,29.96,10.9,27,14.2
2013-10-27,1,54,29,42.0,29,37,23,0,0.0,29.28,30.02,6.3,23,6.6
2013-10-28,1,53,35,44.0,37,41,21,0,0.0,29.54,30.26,9.0,4,9.4
2013-10-29,1,57,42,50.0,40,45,15,0,0.0,29.49,30.25,6.1,10,7.5
2013-10-30,1,63,43,53.0,52,53,12,0,0.55,29.22,30.0,6.6,15,7.5
2013-10-31,1,64,46,55.0,56,57,10,0,1.04,28.69,29.45,9.4,24,11.5
2014-05-01,1,49,42,46.0,38,42,19,0,0.09,29.02,29.74,13.5,24,13.4
2014-05-02,1,53,46,50.0,39,45,15,0,0.0,29.03,29.77,10.2,24,11.5
2014-05-03,1,67,46,57.0,37,48,8,0,0.0,29.07,29.77,13.8,28,14.7
2014-05-04,1,58,44,51.0,29,41,14,0,0.0,29.31,30.01,4.8,3,10.0
2014-05-05,1,55,43,49.0,34,42,16,0,0.05,29.26,29.98,12.6,5,13.1
2014-05-06,1,63,41,52.0,34,45,13,0,0.0,29.21,29.95,12.6,7,13.7
2014-05-07,1,78,48,63.0,42,50,2,0,0.0,29.1,29.82,7.5,8,8.9
2014-05-08,1,89,51,70.0,55,63,0,5,0.1,29.08,29.8,13.7,21,14.2
2014-05-09,1,73,54,64.0,52,58,1,0,1.03,29.03,29.74,13.2,24,16.0
2014-05-10,1,77,47,62.0,42,52,3,0,0.0,29.19,29.91,2.9,25,6.9
2014-05-11,1,81,52,67.0,53,59,0,2,0.12,29.19,29.91,7.6,16,8.9
2014-05-12,1,84,64,74.0,64,67,0,9,2.09,29.13,29.85,6.6,19,12.0
2014-05-13,1,67,52,60.0,53,56,5,0,0.12,29.29,29.98,9.5,26,12.3
2014-05-14,1,56,44,50.0,39,46,15,0,0.02,29.36,30.09,10.9,2,12.0
2014-05-15,1,55,40,48.0,35,41,17,0,0.19,29.26,30.0,10.3,1,13.6
2014-05-16,1,46,37,42.0,34,38,23,0,0.1,29.33,30.05,4.9,6,8.0
2014-05-17,1,60,39,50.0,33,42,15,0,0.0,29.4,30.12,7.7,26,8.5
2014-05-18,1,69,47,58.0,37,48,7,0,0.0,29.47,30.19,9.8,22,10.5
2014-05-19,1,69,45,57.0,40,50,8,0,0.0,29.34,30.1,12.7,16,13.3
2014-05-20,1,85,62,74.0,58,63,0,9,0.82,29.12,29.86,9.9,20,11.1
2014-05-21,1,86,63,75.0,55,63,0,10,0.01,29.16,29.86,4.4,31,7.5
2014-05-22,1,70,53,62.0,47,54,3,0,0.0,29.36,30.06,4.0,5,6.8
2014-05-23,1,69,48,59.0,43,51,6,0,0.0,29.47,30.18,6.2,5,6.5
2014-05-24,1,74,47,61.0,42,52,4,0,0.0,29.44,30.18,3.9,6,5.2
2014-05-25,1,83,50,67.0,46,56,0,2,0.0,29.35,30.08,2.3,15,5.0
2014-05-26,1,87,61,74.0,59,65,0,9,0.0,29.25,29.98,5.9,21,7.5
2014-05-27,1,85,58,72.0,61,65,0,7,0.21,29.21,29.91,5.3,25,10.0
2014-05-28,1,71,56,64.0,49,55,1,0,0.03,29.29,30.0,9.1,4,9.3
2014-05-29,1,76,54,65.0,51,57,0,0,0.0,29.38,30.09,8.4,5,9.0
2014-05-30,1,79,53,66.0,49,57,0,1,0.0,29.44,30.15,6.1,6,7.0
2014-05-31,1,88,54,71.0,50,59,0,6,0.0,29.39,30.12,5.8,12,8.0
2014-06-01,1,90,63,77.0,59,66,0,12,0.0,29.24,29.96,12.9,18,13.0
2014-06-02,1,83,68,76.0,62,67,0,11,0.14,29.11,29.83,13.2,22,14.6
2014-06-03,1,81,66,74.0,50,60,0,9,0.0,29.18,29.89,7.2,28,9.8
2014-06-04,1,70,55,63.0,53,57,2,0,0.19,29.13,29.85,7.8,6,9.3
2014-06-05,1,76,52,64.0,42,53,1,0,0.0,29.23,29.95,5.0,6,6.0
2014-06-06,1,81,49,65.0,40,54,0,0,0.0,29.26,29.98,3.9,11,4.9
2014-06-07,1,84,57,71.0,50,59,0,6,0.08,29.18,29.91,3.3,9,7.7
2014-06-08,1,72,54,63.0,44,53,2,0,0.23,29.28,29.98,13.9,2,14.1
2014-06-09,1,78,55,67.0,48,55,0,2,0.0,29.24,29.96,7.7,4,8.5
2014-06-10,1,66,56,61.0,51,55,4,0,1.26,29.12,29.87,10.0,3,10.3
2014-06-11,1,67,57,62.0,55,58,3,0,0.52,29.0,29.71,6.4,34,7.4
2014-06-12,1,79,58,69.0,56,62,0,4,0.0,29.08,29.78,8.6,27,10.0
2014-06-13,1,75,55,65.0,41,52,0,0,0.0,29.26,29.96,6.4,31,9.8
2014-06-14,1,79,52,66.0,43,55,0,1,0.0,29.31,30.03,7.8,17,8.3
2014-06-15,1,84,60,72.0,55,63,0,7,0.0,29.17,29.89,14.3,19,15.7
2014-06-16,1,88,67,78.0,61,67,0,13,0.0,29.24,29.97,7.4,21,8.7
2014-06-17,1,91,77,84.0,64,70,0,19,0.0,29.15,29.86,9.1,22,12.6
2014-06-18,1,82,61,72.0,63,66,0,7,0.65,29.24,29.93,2.0,23,10.2
2014-06-19,1,79,59,69.0,61,64,0,4,0.32,29.33,30.04,6.0,7,8.2
2014-06-20,1,85,63,74.0,63,67,0,9,0.01,29.23,29.94,2.6,30,8.5
2014-06-21,1,84,60,72.0,62,65,0,7,1.28,29.21,29.92,0.7,17,7.3
2014-06-22,1,82,63,73.0,61,64,0,8,0.0,29.16,29.88,4.4,7,4.9
2014-06-23,1,81,66,74.0,65,68,0,9,0.05,29.11,29.83,2.9,22,5.5
2014-06-24,1,87,70,79.0,65,69,0,14,0.41,29.15,29.85,0.8,36,4.7
2014-06-25,1,80,59,70.0,58,61,0,5,0.0,29.28,29.98,6.8,4,7.3
2014-06-26,1,78,59,69.0,57,61,0,4,0.0,29.34,30.04,6.2,5,6.8
2014-06-27,1,88,59,74.0,62,67,0,9,0.0,29.28,30.0,7.9,16,9.8
2014-06-28,1,87,71,79.0,67,70,0,14,0.0,29.23,29.96,11.8,18,12.1
2014-06-29,1,85,69,77.0,67,71,0,12,0.07,29.2,29.9,12.3,21,12.9
2014-06-30,1,87,67,77.0,67,70,0,12,2.6,29.05,29.77,6.3,20,12.6
2014-07-01,1,80,67,74.0,60,65,0,9,0.0,29.02,29.72,12.3,24,12.4
2014-07-02,1,70,56,63.0,53,57,2,0,0.12,29.23,29.92,5.3,30,9.6
2014-07-03,1,76,56,66.0,48,56,0,1,0.07,29.41,30.11,2.2,30,6.8
2014-07-04,1,79,58,69.0,48,57,0,4,0.0,29.54,30.26,2.9,6,7.2
2014-07-05,1,77,60,69.0,54,60,0,4,0.0,29.41,30.16,8.0,21,8.3
2014-07-06,1,87,63,75.0,63,68,0,10,0.0,29.1,29.85,11.8,22,12.3
2014-07-07,1,88,71,80.0,63,69,0,15,0.63,29.0,29.72,6.9,27,8.6
2014-07-08,1,81,66,74.0,59,65,0,9,0.54,29.01,29.7,10.9,28,12.0
2014-07-09,1,80,62,71.0,54,61,0,6,0.0,29.25,29.93,6.8,32,8.4
2014-07-10,1,79,60,70.0,53,60,0,5,0.0,29.42,30.13,4.1,10,4.4
2014-07-11,1,81,60,71.0,54,61,0,6,0.01,29.42,30.14,5.1,18,5.4
2014-07-12,1,80,70,75.0,66,69,0,10,0.47,29.23,29.97,9.1,20,10.5
2014-07-13,1,85,68,77.0,61,67,0,12,0.01,29.18,29.9,8.9,28,9.7
2014-07-14,1,80,61,71.0,54,61,0,6,0.2,29.11,29.83,7.3,31,8.1
2014-07-15,1,70,55,63.0,50,56,2,0,0.05,29.21,29.91,10.0,30,10.5
2014-07-16,1,72,55,64.0,47,55,1,0,0.0,29.29,30.0,3.3,2,7.4
2014-07-17,1,78,54,66.0,50,57,0,1,0.0,29.37,30.08,3.0,12,5.5
2014-07-18,1,79,59,69.0,53,60,0,4,0.0,29.39,30.12,5.7,14,6.9
2014-07-19,1,80,57,69.0,52,60,0,4,0.0,29.33,30.05,4.2,11,4.6
2014-07-20,1,82,60,71.0,56,63,0,6,0.0,29.31,30.03,4.0,22,4.5
2014-07-21,1,86,63,75.0,61,66,0,10,0.0,29.34,30.05,6.9,20,7.2
2014-07-22,1,90,69,80.0,67,71,0,15,0.01,29.27,29.97,8.3,22,11.9
2014-07-23,1,75,59,67.0,51,58,0,2,0.0,29.41,30.12,15.7,2,16.1
2014-07-24,1,75,57,66.0,47,56,0,1,0.0,29.39,30.11,6.2,5,8.8
2014-07-25,1,75,55,65.0,54,60,0,0,0.0,29.24,29.98,8.4,21,9.1
2014-07-26,1,84,68,76.0,63,67,0,11,0.0,29.1,29.83,3.9,24,5.5
2014-07-27,1,87,65,76.0,59,66,0,11,0.02,29.08,29.77,12.2,30,15.0
2014-07-28,1,73,59,66.0,48,56,0,1,0.0,29.33,30.03,9.2,36,11.1
2014-07-29,1,81,58,70.0,53,60,0,5,0.01,29.28,30.0,8.4,30,9.6
2014-07-30,1,79,59,69.0,54,60,0,4,0.0,29.29,30.01,2.2,33,7.0
2014-07-31,1,84,59,72.0,55,62,0,7,0.0,29.3,30.01,8.0,26,8.4
2014-08-01,1,85,62,74.0,56,63,0,9,0.15,29.34,30.06,2.4,22,6.9
2014-08-02,1,86,59,73.0,53,61,0,8,0.0,29.4,30.11,1.6,4,4.2
2014-08-03,1,87,62,75.0,58,65,0,10,0.0,29.38,30.09,4.5,26,6.9
2014-08-04,1,87,67,77.0,60,65,0,12,2.76,29.34,30.06,0.4,33,7.5
2014-08-05,1,80,64,72.0,62,65,0,7,0.0,29.31,30.03,4.8,3,6.3
2014-08-06,1,80,62,71.0,54,61,0,6,0.0,29.34,30.05,5.1,3,6.3
2014-08-07,1,81,61,71.0,56,63,0,6,0.0,29.34,30.06,8.3,8,9.0
2014-08-08,1,82,66,74.0,57,64,0,9,0.0,29.34,30.05,10.1,7,10.7
2014-08-09,1,80,66,73.0,57,63,0,8,0.0,29.34,30.07,8.6,6,9.1
2014-08-10,1,81,69,75.0,59,65,0,10,0.0,29.28,30.0,7.7,4,8.6
2014-08-11,1,82,67,75.0,63,67,0,10,0.85,29.11,29.84,4.4,32,6.8
2014-08-12,1,70,61,66.0,55,59,0,1,0.07,29.17,29.87,11.2,32,12.0
2014-08-13,1,82,57,70.0,55,61,0,5,0.0,29.29,29.99,4.6,31,9.3
2014-08-14,1,72,57,65.0,48,56,0,0,0.0,29.35,30.07,7.0,5,7.7
2014-08-15,1,78,52,65.0,50,58,0,0,0.0,29.28,30.02,5.2,24,6.0
2014-08-16,1,82,62,72.0,61,65,0,7,0.0,29.2,29.91,7.9,24,8.3
2014-08-17,1,71,64,68.0,61,63,0,3,0.0,29.23,29.96,7.9,3,8.5
2014-08-18,1,83,65,74.0,62,66,0,9,0.0,29.12,29.85,2.8,22,4.9
2014-08-19,1,86,69,78.0,65,69,0,13,0.09,29.02,29.72,9.2,24,10.7
2014-08-20,1,86,66,76.0,63,68,0,11,0.0,29.17,29.86,7.4,25,7.9
2014-08-21,1,79,70,75.0,68,70,0,10,0.98,29.21,29.92,2.8,18,5.0
2014-08-22,1,86,72,79.0,70,73,0,14,1.58,29.21,29.92,3.4,23,5.1
2014-08-23,1,86,68,77.0,69,71,0,12,0.34,29.25,29.96,2.6,7,5.0
2014-08-24,1,88,70,79.0,69,72,0,14,0.0,29.26,29.97,6.6,12,7.4
2014-08-25,1,88,71,80.0,68,71,0,15,0.01,29.28,29.99,3.0,18,6.7
2014-08-26,1,85,71,78.0,65,69,0,13,0.12,29.34,30.06,1.8,36,6.1
2014-08-27,1,82,67,75.0,60,65,0,10,0.0,29.4,30.11,5.9,5,6.9
2014-08-28,1,77,67,72.0,57,63,0,7,0.0,29.35,30.08,7.6,8,8.6
2014-08-29,1,86,71,79.0,67,70,0,14,0.08,29.19,29.92,10.7,17,11.1
2014-08-30,1,83,70,77.0,65,69,0,12,0.27,29.15,29.85,10.7,23,11.7
2014-08-31,1,85,68,77.0,65,69,0,12,0.0,29.18,29.89,5.7,21,6.6
2014-09-01,1,83,70,77.0,65,69,0,12,0.36,29.07,29.77,10.7,22,11.5
2014-09-02,1,82,67,75.0,60,65,0,10,0.01,29.18,29.88,5.4,28,5.9
2014-09-03,1,83,61,72.0,59,65,0,7,0.0,29.26,29.97,5.3,20,6.7
2014-09-04,1,85,71,78.0,66,70,0,13,0.26,29.21,29.93,11.4,20,12.6
2014-09-05,1,88,64,76.0,65,69,0,11,0.5,29.27,29.96,7.8,27,11.0
2014-09-06,1,75,60,68.0,51,58,0,3,0.0,29.42,30.13,7.1,33,8.4
2014-09-07,1,80,54,67.0,49,57,0,2,0.0,29.44,30.16,1.0,12,4.3
2014-09-08,1,77,55,66.0,52,59,0,1,0.0,29.33,30.07,6.0,17,6.2
2014-09-09,1,79,63,71.0,59,64,0,6,0.01,29.18,29.93,7.2,18,7.6
2014-09-10,1,80,56,68.0,61,64,0,3,1.31,28.97,29.67,7.3,25,15.8
2014-09-11,1,56,50,53.0,42,47,12,0,0.0,29.46,30.15,9.8,35,10.3
2014-09-12,1,55,44,50.0,43,46,15,0,0.13,29.55,30.27,11.7,35,12.5
2014-09-13,1,59,41,50.0,40,44,15,0,0.0,29.59,30.33,3.2,33,7.7
2014-09-14,1,65,42,54.0,43,49,11,0,0.0,29.49,30.25,4.5,22,4.8
2014-09-15,1,62,51,57.0,48,52,8,0,0.0,29.41,30.14,2.2,30,4.9
2014-09-16,1,68,44,56.0,43,50,9,0,0.0,29.41,30.15,3.0,30,4.4
2014-09-17,1,70,48,59.0,45,52,6,0,0.0,29.29,30.02,0.4,17,2.8
2014-09-18,1,70,53,62.0,52,56,3,0,0.0,29.4,30.12,5.5,4,6.3
2014-09-19,1,78,53,66.0,48,56,0,1,0.0,29.31,30.06,10.7,18,11.5
2014-09-20,1,77,63,70.0,61,64,0,5,0.12,29.1,29.83,9.8,23,10.1
2014-09-21,1,69,51,60.0,50,55,5,0,0.0,29.26,29.94,10.5,31,12.7
2014-09-22,1,67,46,57.0,43,49,8,0,0.0,29.52,30.22,1.7,31,5.5
2014-09-23,1,74,51,63.0,46,53,2,0,0.0,29.57,30.3,1.9,20,4.3
2014-09-24,1,77,54,66.0,49,56,0,1,0.0,29.57,30.3,4.3,13,5.6
2014-09-25,1,74,56,65.0,52,58,0,0,0.0,29.52,30.25,0.6,11,1.9
2014-09-26,1,79,51,65.0,53,58,0,0,0.0,29.51,30.23,3.7,6,4.5
2014-09-27,1,79,54,67.0,54,59,0,2,0.0,29.47,30.21,3.1,7,3.8
2014-09-28,1,78,53,66.0,55,59,0,1,0.0,29.38,30.12,2.3,6,3.2
2014-09-29,1,83,53,68.0,54,58,0,3,0.01,29.28,30.0,5.0,36,9.0
2014-09-30,1,58,47,53.0,47,50,12,0,0.0,29.29,30.03,8.8,2,9.7
2014-10-01,1,70,49,60.0,50,55,5,0,0.0,29.22,29.95,10.3,13,10.4
2014-10-02,1,72,63,68.0,61,63,0,3,0.32,29.03,29.78,7.2,17,7.9
2014-10-03,1,65,43,54.0,45,49,11,0,0.68,28.95,29.67,15.1,28,16.4
2014-10-04,1,47,35,41.0,34,39,24,0,0.06,29.0,29.72,13.5,26,13.8
2014-10-05,1,55,37,46.0,35,42,19,0,0.01,28.95,29.68,8.5,23,9.0
2014-10-06,1,61,42,52.0,38,45,13,0,0.01,28.89,29.61,7.9,25,8.8
2014-10-07,1,66,48,57.0,43,50,8,0,0.0,29.0,29.69,9.8,25,11.5
2014-10-08,1,65,44,55.0,35,46,10,0,0.0,29.27,29.97,11.0,27,11.3
2014-10-09,1,62,43,53.0,34,44,12,0,0.0,29.38,30.09,3.4,36,5.8
2014-10-10,1,58,39,49.0,39,44,16,0,0.0,29.43,30.16,7.7,2,8.2
2014-10-11,1,59,36,48.0,34,42,17,0,0.0,29.47,30.2,2.8,8,4.5
2014-10-12,1,63,38,51.0,42,47,14,0,0.01,29.24,30.0,7.9,14,9.1
2014-10-13,1,67,56,62.0,58,60,3,0,0.64,28.97,29.73,7.7,14,9.1
2014-10-14,1,65,52,59.0,57,58,6,0,0.65,28.83,29.55,3.5,10,10.2
2014-10-15,1,55,50,53.0,51,51,12,0,0.05,29.05,29.75,9.5,35,9.9
2014-10-16,1,56,50,53.0,49,51,12,0,0.0,29.02,29.77,4.1,24,7.4
2014-10-17,1,62,48,55.0,46,50,10,0,0.0,28.99,29.69,11.1,29,13.2
2014-10-18,1,50,36,43.0,38,42,22,0,0.01,29.39,30.08,8.2,34,9.2
2014-10-19,1,54,33,44.0,38,43,21,0,0.0,29.31,30.07,7.8,21,8.2
2014-10-20,1,65,46,56.0,44,49,9,0,0.01,29.17,29.9,4.7,32,9.3
2014-10-21,1,53,45,49.0,39,44,16,0,0.0,29.46,30.16,10.8,1,11.4
2014-10-22,1,56,35,46.0,38,43,19,0,0.0,29.56,30.3,2.9,8,4.8
2014-10-23,1,59,36,48.0,40,45,17,0,0.0,29.39,30.15,7.5,19,7.8
2014-10-24,1,67,52,60.0,46,52,5,0,0.0,29.25,30.0,4.4,22,5.8
2014-10-25,1,72,49,61.0,40,51,4,0,0.0,29.21,29.93,10.4,29,10.9
2014-10-26,1,64,42,53.0,32,44,12,0,0.0,29.21,29.95,0.9,5,5.8
2014-10-27,1,77,51,64.0,51,58,1,0,0.0,28.92,29.66,12.0,19,12.9
2014-10-28,1,68,45,57.0,38,47,8,0,0.0,29.15,29.85,14.8,26,15.6
2014-10-29,1,49,36,43.0,32,40,22,0,0.0,29.36,30.06,9.5,29,9.9
2014-10-30,1,51,32,42.0,34,40,23,0,0.0,29.34,30.09,5.1,24,5.5
2014-10-31,1,47,33,40.0,25,33,25,0,0.03,29.49,30.2,22.6,34,22.9
